"INDV","F_MISS","acc_v2.7","id_v2.7"
"Z020E0078:250026151",0.0863263,"Z020E0078",250026151
"Z020E0079:250026163",0.0741678,"Z020E0079",250026163
"Z020E0080:250026175",0.0749426,"Z020E0080",250026175
"Z020E0081:250026187",0.0653259,"Z020E0081",250026187
"Z020E0083:250028432",0.0856395,"Z020E0083",250028432
"Z020E0084:250028444",0.0709488,"Z020E0084",250028444
"Z020E0085:250026120",0.0841079,"Z020E0085",250026120
"Z020E0086:250026130",0.055283,"Z020E0086",250026130
"Z020E0087:250026152",0.0628392,"Z020E0087",250026152
"Z020E0088:250028456",0.0824141,"Z020E0088",250028456
"Z020E0089:250026176",0.0807468,"Z020E0089",250026176
"Z020E0090:250026188",0.0790997,"Z020E0090",250026188
"Z020E0091:250026110",0.0881473,"Z020E0091",250026110
"Z020E0092:250026121",0.0726564,"Z020E0092",250026121
"Z020E0093:250026131",0.0855081,"Z020E0093",250026131
"Z020E0094:250026153",0.0829896,"Z020E0094",250026153
"Z020E0095:250026165",0.091609,"Z020E0095",250026165
"Z020E0096:250026177",0.0912995,"Z020E0096",250026177
"Z020E0096:250183092",0.170214,"Z020E0096",250183092
"Z020E0097:250026189",0.0796328,"Z020E0097",250026189
"Z020E0098:250026229",0.0870884,"Z020E0098",250026229
"Z020E0099:250026266",0.0620994,"Z020E0099",250026266
"Z020E0099:250183093",0.0665458,"Z020E0099",250183093
"Z020E0100:250026249",0.088885,"Z020E0100",250026249
"Z020E0101:250026269",0.0660763,"Z020E0101",250026269
"Z020E0102:250026281",0.0879152,"Z020E0102",250026281
"Z020E0103:250042599",0.0628149,"Z020E0103",250042599
"Z020E0104:250026305",0.0716632,"Z020E0104",250026305
"Z020E0105:250026222",0.10594,"Z020E0105",250026222
"Z020E0106:250026230",0.0691999,"Z020E0106",250026230
"Z020E0107:250026238",0.0782994,"Z020E0107",250026238
"Z020E0108:250026250",0.0854996,"Z020E0108",250026250
"Z020E0109:250026270",0.0639183,"Z020E0109",250026270
"Z020E0110:250026282",0.0645913,"Z020E0110",250026282
"Z020E0111:250026294",0.07937,"Z020E0111",250026294
"Z020E0112:250026306",0.0638886,"Z020E0112",250026306
"Z020E0113:250026223",0.0895909,"Z020E0113",250026223
"Z020E0114:250026231",0.0905067,"Z020E0114",250026231
"Z020E0115:250026239",0.0836839,"Z020E0115",250026239
"Z020E0116:250026251",0.17667,"Z020E0116",250026251
"Z020E0116:250183094",0.101815,"Z020E0116",250183094
"Z020E0117:250026271",0.0638515,"Z020E0117",250026271
"Z020E0118:250026283",0.0867598,"Z020E0118",250026283
"Z020E0119:250026295",0.201527,"Z020E0119",250026295
"Z020E0119:250183095",0.0954661,"Z020E0119",250183095
"Z020E0120:250026307",0.0781118,"Z020E0120",250026307
"Z020E0120:250183096",0.0859288,"Z020E0120",250183096
"Z020E0121:250026259",0.0763025,"Z020E0121",250026259
"Z020E0122:250026232",0.0755722,"Z020E0122",250026232
"Z020E0123:250026240",0.0669158,"Z020E0123",250026240
"Z020E0124:250026267",0.0823484,"Z020E0124",250026267
"Z020E0125:250026272",0.0834422,"Z020E0125",250026272
"Z020E0126:250026284",0.0559688,"Z020E0126",250026284
"Z020E0127:250026296",0.0642405,"Z020E0127",250026296
"Z020E0128:250026308",0.0730771,"Z020E0128",250026308
"Z020E0129:250026260",0.071978,"Z020E0129",250026260
"Z020E0130:250026263",0.070899,"Z020E0130",250026263
"Z020E0131:250026241",0.0870291,"Z020E0131",250026241
"Z020E0132:250026252",0.0750264,"Z020E0132",250026252
"Z020E0133:250026273",0.0720999,"Z020E0133",250026273
"Z020E0134:250026285",0.0528631,"Z020E0134",250026285
"Z020E0135:250026297",0.0741943,"Z020E0135",250026297
"Z020E0136:250026309",0.0872877,"Z020E0136",250026309
"Z020E0137:250026224",0.0795936,"Z020E0137",250026224
"Z020E0138:250026264",0.0777727,"Z020E0138",250026264
"Z020E0139:250026242",0.0839298,"Z020E0139",250026242
"Z020E0140:250026268",0.0867291,"Z020E0140",250026268
"Z020E0141:250026274",0.0782422,"Z020E0141",250026274
"Z020E0142:250026286",0.0672507,"Z020E0142",250026286
"Z020E0143:250028468",0.0762728,"Z020E0143",250028468
"Z020E0144:250028383",0.0690876,"Z020E0144",250028383
"Z020E0145:250026261",0.0768484,"Z020E0145",250026261
"Z020E0146:250026265",0.0731545,"Z020E0146",250026265
"Z020E0147:250026243",0.079069,"Z020E0147",250026243
"Z020E0148:250026253",0.0924029,"Z020E0148",250026253
"Z020E0149:250026275",0.0791029,"Z020E0149",250026275
"Z020E0150:250026287",0.0795851,"Z020E0150",250026287
"Z020E0151:250026299",0.0989353,"Z020E0151",250026299
"Z020E0152:250026311",0.0949192,"Z020E0152",250026311
"Z020E0153:250026225",0.0733707,"Z020E0153",250026225
"Z020E0155:250026233",0.0810733,"Z020E0155",250026233
"Z020E0156:250026244",0.0729447,"Z020E0156",250026244
"Z020E0157:250026254",0.0633077,"Z020E0157",250026254
"Z020E0158:250026276",0.0861069,"Z020E0158",250026276
"Z020E0159:250026288",0.0623061,"Z020E0159",250026288
"Z020E0160:250026300",0.0852017,"Z020E0160",250026300
"Z020E0161:250026312",0.07005,"Z020E0161",250026312
"Z020E0162:250026262",0.0685375,"Z020E0162",250026262
"Z020E0163:250042600",0.0821481,"Z020E0163",250042600
"Z020E0164:250028725",0.0870079,"Z020E0164",250028725
"Z020E0165:250026255",0.068282,"Z020E0165",250026255
"Z020E0166:250026277",0.0763947,"Z020E0166",250026277
"Z020E0167:250026289",0.0761457,"Z020E0167",250026289
"Z020E0168:250026301",0.0874212,"Z020E0168",250026301
"Z020E0169:250026313",0.0515202,"Z020E0169",250026313
"Z020E0170:250026226",0.0506638,"Z020E0170",250026226
"Z020E0171:250026235",0.0769141,"Z020E0171",250026235
"Z020E0172:250026246",0.0791262,"Z020E0172",250026246
"Z020E0173:250026256",0.0751112,"Z020E0173",250026256
"Z020E0174:250026278",0.134212,"Z020E0174",250026278
"Z020E0175:250026290",0.0624492,"Z020E0175",250026290
"Z020E0176:250026302",0.110745,"Z020E0176",250026302
"Z020E0176:250183097",0.133384,"Z020E0176",250183097
"Z020E0179:250026227",0.0741742,"Z020E0179",250026227
"Z020E0180:250026236",0.086427,"Z020E0180",250026236
"Z020E0181:250026247",0.0731535,"Z020E0181",250026247
"Z020E0182:250026257",0.0695624,"Z020E0182",250026257
"Z020E0183:250026279",0.0907325,"Z020E0183",250026279
"Z020E0185:250026291",0.0780355,"Z020E0185",250026291
"Z020E0186:250026303",0.070616,"Z020E0186",250026303
"Z020E0187:250026315",0.0667949,"Z020E0187",250026315
"Z020E0188:250026237",0.0773328,"Z020E0188",250026237
"Z020E0189:250026248",0.0617793,"Z020E0189",250026248
"Z020E0190:250026258",0.538634,"Z020E0190",250026258
"Z020E0191:250026280",0.0765834,"Z020E0191",250026280
"Z020E0192:250026292",0.0773084,"Z020E0192",250026292
"Z020E0194:250026304",0.0671299,"Z020E0194",250026304
"Z020E0195:250026316",0.083085,"Z020E0195",250026316
"Z020E0196:250028423",0.0739548,"Z020E0196",250028423
"Z020E0197:250028401",0.0770837,"Z020E0197",250028401
"Z020E0198:250028427",0.0772395,"Z020E0198",250028427
"Z020E0199:250028433",0.0833723,"Z020E0199",250028433
"Z020E0200:250028445",0.0850979,"Z020E0200",250028445
"Z020E0208:250028457",0.0764075,"Z020E0208",250028457
"Z020E0232:250028469",0.0813499,"Z020E0232",250028469
"Z020E0234:250028420",0.0745208,"Z020E0234",250028420
"Z020E0257:250042601",0.0659639,"Z020E0257",250042601
"Z020E0270:250042602",0.456432,"Z020E0270",250042602
"Z020E0281:250042603",0.0939154,"Z020E0281",250042603
"Z021E0001:250026356",0.0675697,"Z021E0001",250026356
"Z021E0002:250026393",0.0653958,"Z021E0002",250026393
"Z021E0003:250026376",0.0734672,"Z021E0003",250026376
"Z021E0004:250026396",0.076947,"Z021E0004",250026396
"Z021E0005:250026408",0.0909063,"Z021E0005",250026408
"Z021E0006:250026420",0.0826409,"Z021E0006",250026420
"Z021E0008:250026349",0.0807436,"Z021E0008",250026349
"Z021E0009:250026357",0.0791167,"Z021E0009",250026357
"Z021E0010:250026365",0.0766311,"Z021E0010",250026365
"Z021E0011:250026377",0.0934788,"Z021E0011",250026377
"Z021E0012:250026397",0.0770212,"Z021E0012",250026397
"Z021E0013:250026409",0.0900372,"Z021E0013",250026409
"Z021E0014:250026421",0.0818343,"Z021E0014",250026421
"Z021E0015:250026433",0.0794346,"Z021E0015",250026433
"Z021E0016:250026350",0.0582148,"Z021E0016",250026350
"Z021E0017:250026358",0.0779444,"Z021E0017",250026358
"Z021E0019:250028402",0.0826992,"Z021E0019",250028402
"Z021E0020:250026378",0.279227,"Z021E0020",250026378
"Z021E0020:250183098",0.136391,"Z021E0020",250183098
"Z021E0023:250026410",0.0720427,"Z021E0023",250026410
"Z021E0024:250026422",0.117583,"Z021E0024",250026422
"Z021E0024:250183099",0.150246,"Z021E0024",250183099
"Z021E0025:250026434",0.0845308,"Z021E0025",250026434
"Z021E0026:250026386",0.0908268,"Z021E0026",250026386
"Z021E0027:250026359",0.0930951,"Z021E0027",250026359
"Z021E0028:250026367",0.113173,"Z021E0028",250026367
"Z021E0028:250183100",0.0848233,"Z021E0028",250183100
"Z021E0029:250026394",0.0716897,"Z021E0029",250026394
"Z021E0030:250026399",0.0662332,"Z021E0030",250026399
"Z021E0031:250026411",0.0960671,"Z021E0031",250026411
"Z021E0031:250183101",0.096808,"Z021E0031",250183101
"Z021E0032:250026423",0.0873587,"Z021E0032",250026423
"Z021E0033:250026435",0.0680085,"Z021E0033",250026435
"Z021E0034:250026387",0.0963681,"Z021E0034",250026387
"Z021E0035:250026390",0.0860942,"Z021E0035",250026390
"Z021E0036:250026368",0.0860836,"Z021E0036",250026368
"Z021E0037:250026379",0.0885713,"Z021E0037",250026379
"Z021E0038:250026400",0.0816764,"Z021E0038",250026400
"Z021E0039:250026412",0.0757206,"Z021E0039",250026412
"Z021E0040:250026424",0.0526851,"Z021E0040",250026424
"Z021E0041:250026436",0.0804553,"Z021E0041",250026436
"Z021E0042:250026351",0.0959622,"Z021E0042",250026351
"Z021E0043:250026391",0.101323,"Z021E0043",250026391
"Z021E0044:250026369",0.0843665,"Z021E0044",250026369
"Z021E0045:250026395",0.0528907,"Z021E0045",250026395
"Z021E0046:250026401",0.0793721,"Z021E0046",250026401
"Z021E0047:250026413",0.0795936,"Z021E0047",250026413
"Z021E0048:250026425",0.0824024,"Z021E0048",250026425
"Z021E0049:250026437",0.0747508,"Z021E0049",250026437
"Z021E0051:250026392",0.0741222,"Z021E0051",250026392
"Z021E0052:250026370",0.0838736,"Z021E0052",250026370
"Z021E0052:250183102",0.100419,"Z021E0052",250183102
"Z021E0053:250026380",0.0865468,"Z021E0053",250026380
"Z021E0054:250026402",0.0677754,"Z021E0054",250026402
"Z021E0056:250026426",0.0784754,"Z021E0056",250026426
"Z021E0057:250026438",0.0493283,"Z021E0057",250026438
"Z021E0058:250026352",0.0662035,"Z021E0058",250026352
"Z021E0059:250026360",0.0756178,"Z021E0059",250026360
"Z021E0059:250183103",0.0639628,"Z021E0059",250183103
"Z021E0060:250028412",0.0610066,"Z021E0060",250028412
"Z021E0061:250026381",0.376137,"Z021E0061",250026381
"Z021E0062:250026403",0.0659851,"Z021E0062",250026403
"Z021E0063:250028675",0.0854455,"Z021E0063",250028675
"Z021E0064:250026427",0.0791495,"Z021E0064",250026427
"Z021E0065:250026439",0.0679926,"Z021E0065",250026439
"Z021E0069:250026372",0.0768749,"Z021E0069",250026372
"Z021E0070:250026382",0.0746893,"Z021E0070",250026382
"Z021E0071:250026404",0.0868383,"Z021E0071",250026404
"Z021E0072:250026416",0.0876035,"Z021E0072",250026416
"Z021E0073:250026428",0.999254,"Z021E0073",250026428
"Z021E0073:250183104",0.105716,"Z021E0073",250183104
"Z021E0074:250028446",0.0596011,"Z021E0074",250028446
"Z021E0075:250026353",0.0764573,"Z021E0075",250026353
"Z021E0076:250026362",0.060288,"Z021E0076",250026362
"Z021E0077:250026373",0.0922249,"Z021E0077",250026373
"Z021E0078:250026383",0.0787616,"Z021E0078",250026383
"Z021E0079:250026405",0.0727804,"Z021E0079",250026405
"Z021E0080:250026417",0.0567245,"Z021E0080",250026417
"Z021E0081:250026429",0.064815,"Z021E0081",250026429
"Z021E0082:250026441",0.0771134,"Z021E0082",250026441
"Z021E0083:250026354",0.071218,"Z021E0083",250026354
"Z021E0084:250026363",0.076311,"Z021E0084",250026363
"Z021E0085:250026374",0.0876936,"Z021E0085",250026374
"Z021E0086:250026384",0.0747974,"Z021E0086",250026384
"Z021E0087:250026406",0.0816382,"Z021E0087",250026406
"Z021E0088:250026418",0.0929933,"Z021E0088",250026418
"Z021E0089:250026430",0.0756729,"Z021E0089",250026430
"Z021E0090:250026442",0.0742823,"Z021E0090",250026442
"Z021E0091:250026364",0.0780143,"Z021E0091",250026364
"Z021E0092:250026375",0.0673249,"Z021E0092",250026375
"Z021E0093:250026385",0.0682481,"Z021E0093",250026385
"Z021E0094:250026407",0.0718296,"Z021E0094",250026407
"Z021E0096:250026419",0.0826335,"Z021E0096",250026419
"Z021E0097:250026431",0.0617846,"Z021E0097",250026431
"Z021E0098:250026443",0.0762347,"Z021E0098",250026443
"Z021E0099:250026483",0.0919948,"Z021E0099",250026483
"Z021E0100:250026520",0.0642331,"Z021E0100",250026520
"Z021E0101:250026503",0.0710357,"Z021E0101",250026503
"Z021E0102:250026523",0.0724613,"Z021E0102",250026523
"Z021E0103:250026535",0.0698899,"Z021E0103",250026535
"Z021E0104:250026547",0.0711311,"Z021E0104",250026547
"Z021E0105:250026559",0.0766989,"Z021E0105",250026559
"Z021E0106:250026476",0.0764859,"Z021E0106",250026476
"Z021E0107:250026484",0.0613204,"Z021E0107",250026484
"Z021E0108:250026492",0.0831656,"Z021E0108",250026492
"Z021E0109:250026504",0.0858515,"Z021E0109",250026504
"Z021E0110:250026524",0.0669974,"Z021E0110",250026524
"Z021E0111:250026536",0.0873036,"Z021E0111",250026536
"Z021E0112:250026548",0.0779793,"Z021E0112",250026548
"Z021E0113:250026560",0.0783132,"Z021E0113",250026560
"Z021E0114:250026477",0.0869231,"Z021E0114",250026477
"Z021E0115:250026485",0.0744943,"Z021E0115",250026485
"Z021E0116:250026493",0.0850565,"Z021E0116",250026493
"Z021E0117:250026505",0.0751536,"Z021E0117",250026505
"Z021E0117:250183105",0.108281,"Z021E0117",250183105
"Z021E0118:250026525",0.0806589,"Z021E0118",250026525
"Z021E0119:250026537",0.0885289,"Z021E0119",250026537
"Z021E0120:250026549",0.0790149,"Z021E0120",250026549
"Z021E0121:250026561",0.0659279,"Z021E0121",250026561
"Z021E0122:250026513",0.0833786,"Z021E0122",250026513
"Z021E0123:250026486",0.0761531,"Z021E0123",250026486
"Z021E0124:250026494",0.056892,"Z021E0124",250026494
"Z021E0125:250026521",0.0677966,"Z021E0125",250026521
"Z021E0126:250026526",0.0841333,"Z021E0126",250026526
"Z021E0127:250026538",0.087417,"Z021E0127",250026538
"Z021E0128:250026550",0.0633713,"Z021E0128",250026550
"Z021E0129:250026562",0.0867715,"Z021E0129",250026562
"Z021E0130:250026514",0.0726002,"Z021E0130",250026514
"Z021E0131:250026517",0.0703075,"Z021E0131",250026517
"Z021E0133:250026495",0.0767074,"Z021E0133",250026495
"Z021E0134:250026506",0.091591,"Z021E0134",250026506
"Z021E0135:250026527",0.0775554,"Z021E0135",250026527
"Z021E0136:250026539",0.074701,"Z021E0136",250026539
"Z021E0137:250026551",0.0806885,"Z021E0137",250026551
"Z021E0138:250026563",0.088796,"Z021E0138",250026563
"Z021E0139:250026478",0.0866772,"Z021E0139",250026478
"Z021E0140:250026518",0.0769533,"Z021E0140",250026518
"Z021E0141:250026496",0.0604078,"Z021E0141",250026496
"Z021E0144:250026522",0.0826695,"Z021E0144",250026522
"Z021E0145:250026528",0.107202,"Z021E0145",250026528
"Z021E0146:250026540",0.0902184,"Z021E0146",250026540
"Z021E0147:250026552",0.080714,"Z021E0147",250026552
"Z021E0148:250026564",0.0686212,"Z021E0148",250026564
"Z021E0149:250026515",0.0650746,"Z021E0149",250026515
"Z021E0150:250026519",0.0831115,"Z021E0150",250026519
"Z021E0151:250026497",0.0785199,"Z021E0151",250026497
"Z021E0152:250026507",0.070421,"Z021E0152",250026507
"Z021E0153:250026529",0.0700956,"Z021E0153",250026529
"Z021E0154:250026541",0.107777,"Z021E0154",250026541
"Z021E0155:250028458",0.0740798,"Z021E0155",250028458
"Z021E0156:250026565",0.0942016,"Z021E0156",250026565
"Z021E0157:250026479",0.0761965,"Z021E0157",250026479
"Z021E0158:250028470",0.0862468,"Z021E0158",250028470
"Z021E0159:250026498",0.0859532,"Z021E0159",250026498
"Z021E0160:250026508",0.0668946,"Z021E0160",250026508
"Z021E0161:250026530",0.0768018,"Z021E0161",250026530
"Z021E0162:250026542",0.0845541,"Z021E0162",250026542
"Z021E0163:250026554",0.0905873,"Z021E0163",250026554
"Z021E0164:250026566",0.087912,"Z021E0164",250026566
"Z021E0166:250026516",0.0697034,"Z021E0166",250026516
"Z021E0167:250026488",0.0676937,"Z021E0167",250026488
"Z021E0168:250026499",0.108873,"Z021E0168",250026499
"Z021E0168:250183106",0.113283,"Z021E0168",250183106
"Z021E0169:250026509",0.083403,"Z021E0169",250026509
"Z021E0170:250026531",0.057105,"Z021E0170",250026531
"Z021E0172:250026543",0.0754058,"Z021E0172",250026543
"Z021E0173:250026555",0.0908215,"Z021E0173",250026555
"Z021E0174:250026567",0.0898633,"Z021E0174",250026567
"Z021E0175:250026480",0.387343,"Z021E0175",250026480
"Z021E0176:250026489",0.0752627,"Z021E0176",250026489
"Z021E0177:250026500",0.0699408,"Z021E0177",250026500
"Z021E0178:250026510",0.0581649,"Z021E0178",250026510
"Z021E0179:250026532",0.066778,"Z021E0179",250026532
"Z021E0180:250026544",0.077106,"Z021E0180",250026544
"Z021E0181:250026556",0.080131,"Z021E0181",250026556
"Z021E0182:250026568",0.0832409,"Z021E0182",250026568
"Z021E0183:250026481",0.075196,"Z021E0183",250026481
"Z021E0184:250026490",0.0773328,"Z021E0184",250026490
"Z021E0185:250026501",0.0597082,"Z021E0185",250026501
"Z021E0186:250028384",0.0692773,"Z021E0186",250028384
"Z021E0187:250026533",0.0958869,"Z021E0187",250026533
"Z021E0188:250026545",0.0894023,"Z021E0188",250026545
"Z021E0189:250026557",0.0691342,"Z021E0189",250026557
"Z021E0190:250026569",0.0585094,"Z021E0190",250026569
"Z021E0191:250026491",0.0713537,"Z021E0191",250026491
"Z021E0192:250026502",0.0705121,"Z021E0192",250026502
"Z021E0193:250028392",0.0698147,"Z021E0193",250028392
"Z021E0194:250026534",0.0696408,"Z021E0194",250026534
"Z021E0195:250026546",0.0875018,"Z021E0195",250026546
"Z021E0196:250026558",0.0890959,"Z021E0196",250026558
"Z021E0197:250026570",0.0820919,"Z021E0197",250026570
"Z021E0198:250028403",0.0846124,"Z021E0198",250028403
"Z021E0199:250028413",0.0868584,"Z021E0199",250028413
"Z021E0200:250028435",0.432341,"Z021E0200",250028435
"Z021E0200:250183107",0.0956421,"Z021E0200",250183107
"Z021E0205:250028447",0.0917246,"Z021E0205",250028447
"Z021E0216:250028459",0.0694617,"Z021E0216",250028459
"Z021E0235:250028471",0.0825413,"Z021E0235",250028471
"Z021E0239:250028421",0.0684325,"Z021E0239",250028421
"Z021E0241:250028647",0.0821194,"Z021E0241",250028647
"Z021E0270:250042604",0.0908565,"Z021E0270",250042604
"Z021E0275:250042605",0.0724242,"Z021E0275",250042605
"Z021E0278:250042606",0.0909816,"Z021E0278",250042606
"Z021E0283:250042607",0.11715,"Z021E0283",250042607
"Z022E0001:250026610",0.0653417,"Z022E0001",250026610
"Z022E0002:250026647",0.0519251,"Z022E0002",250026647
"Z022E0003:250026630",0.0509987,"Z022E0003",250026630
"Z022E0004:250026650",0.0647291,"Z022E0004",250026650
"Z022E0005:250026662",0.0511376,"Z022E0005",250026662
"Z022E0006:250026674",0.0607363,"Z022E0006",250026674
"Z022E0007:250026686",0.0527487,"Z022E0007",250026686
"Z022E0008:250026603",0.0593468,"Z022E0008",250026603
"Z022E0009:250026611",0.0885628,"Z022E0009",250026611
"Z022E0009:250183108",0.0765378,"Z022E0009",250183108
"Z022E0010:250026619",0.0550222,"Z022E0010",250026619
"Z022E0011:250026631",0.0549533,"Z022E0011",250026631
"Z022E0012:250026651",0.0490188,"Z022E0012",250026651
"Z022E0013:250026663",0.0527169,"Z022E0013",250026663
"Z022E0014:250026675",0.160566,"Z022E0014",250026675
"Z022E0014:250183109",0.0676386,"Z022E0014",250183109
"Z022E0015:250026687",0.0435718,"Z022E0015",250026687
"Z022E0016:250026604",0.0594379,"Z022E0016",250026604
"Z022E0017:250026612",0.049129,"Z022E0017",250026612
"Z022E0018:250028591",0.0722165,"Z022E0018",250028591
