Year,Tier,Range,Pass,Gen,plate,Grp,Switch,New_Block_Pass,New_Block_Range,GRIN.pedigree,Source
2017,3,16,64,47,15,New_Lines,1,3,5,A16-3-2 INBRED (POTCHEFSTROOM PEARL),PI 221736
2017,3,16,63,1421,15,New_Lines,1,3,5,A14 INBRED (POTCHEFSTROOM PEARL),PI 221734
2017,3,16,55,1413,15,New_Lines,1,2,5,AusTRCF 306307,NSL 437993
2017,3,17,80,1278,15,New_Lines,1,5,6,Va30,Ames 19009
2017,3,16,74,1322,15,New_Lines,1,4,5,R226,PI 531510
2017,3,16,81,921,15,New_Lines,1,5,5,B54,PI 550470
2017,3,16,72,1625,15,New_Lines,1,4,5,T64S,PI 509046
2017,3,16,57,1446,15,New_Lines,1,2,5,INBRED 381,PI 186184
2017,3,17,81,1746,15,New_Lines,1,5,6,Va46,Ames 19013
2017,3,16,83,1435,15,New_Lines,1,5,5,T226,PI 550521
2017,3,16,58,994,15,New_Lines,1,2,5,INBRED 39-1084,PI 186221
2017,3,17,82,875,15,New_Lines,1,5,6,MS223,Ames 24748
2017,3,17,74,936,15,New_Lines,1,4,6,Mo49,PI 634207
2017,3,17,69,1350,15,New_Lines,1,4,6,WIL903,PI 601686
2017,3,17,77,862,15,New_Lines,1,5,6,52220,Ames 2336
2017,3,17,76,1645,15,New_Lines,1,4,6,TZEI 10,PI 641070
2017,3,16,68,1799,15,New_Lines,1,3,5,IA DS 38-W,PI 340874
2017,3,17,65,1377,15,New_Lines,1,3,6,PHV78,PI 601470
2017,3,16,76,1354,15,New_Lines,1,4,5,NP86,PI 542715
2017,3,16,59,1418,15,New_Lines,1,2,5,INBRED 41-1781,PI 186223
2017,3,16,66,1086,15,New_Lines,1,3,5,B-15 DENT STERILE,PI 340841
2017,3,17,73,1451,15,New_Lines,1,4,6,T270,PI 631444
2017,3,17,68,853,15,New_Lines,1,3,6,S8326,PI 601612
2017,3,16,65,1503,15,New_Lines,1,3,5,A302-1-2(S10) INBRED (SERVENTINA),PI 221811
2017,3,16,71,1624,15,New_Lines,1,4,5,T62S,PI 509045
2017,3,16,79,1434,15,New_Lines,1,5,5,B68,PI 550465
2017,3,16,61,467,15,New_Lines,1,3,5,4F-240 BX 16,PI 198893
2017,3,17,75,1139,15,New_Lines,1,4,6,N551,PI 638549
2017,3,17,70,1351,15,New_Lines,1,4,6,W8555,PI 601729
2017,3,17,71,1164,15,New_Lines,1,4,6,PHT22,PI 601788
2017,3,17,83,751,15,New_Lines,1,5,6,MS224,Ames 24749
2017,3,16,82,922,15,New_Lines,1,5,5,B57,PI 550472
2017,3,16,70,1800,15,New_Lines,1,4,5,A98NW,PI 406108
2017,3,16,78,1462,15,New_Lines,1,5,5,B64,PI 550440
2017,3,18,51,1188,15,New_Lines,1,1,6,H55,Ames 26791
2017,3,18,46,1261,15,New_Lines,1,1,6,CI 82B,Ames 26135
2017,3,18,61,1275,15,New_Lines,1,3,6,Mo32W,Ames 28932
2017,3,18,62,1382,15,New_Lines,1,3,6,CI 42B,Ames 28951
2017,3,17,55,1149,15,New_Lines,1,2,6,N528,PI 594075
2017,3,17,58,1231,15,New_Lines,1,2,6,N541,PI 594087
2017,3,17,64,1444,15,New_Lines,1,3,6,HBA1,PI 601172
2017,3,18,63,998,15,New_Lines,1,3,6,AD SA5,Ames 29005
2017,3,18,65,1383,15,New_Lines,1,3,6,AD SA8,Ames 29008
2017,3,18,72,1513,15,New_Lines,1,4,6,CI 28A,CIze 28
2017,3,17,49,929,15,New_Lines,1,1,6,B97,PI 564682
2017,3,18,70,1512,15,New_Lines,1,4,6,CI 21E,CIze 21
2017,3,18,60,1612,15,New_Lines,1,2,6,Mo27W,Ames 28927
2017,3,17,51,1368,15,New_Lines,1,1,6,Pa91,PI 587147
2017,3,18,52,1268,15,New_Lines,1,1,6,F2834T,Ames 27112
2017,3,17,60,944,15,New_Lines,1,2,6,OC18,PI 596505
2017,3,18,74,866,15,New_Lines,1,4,6,Oh84,NSL 28968
2017,3,18,54,884,15,New_Lines,1,2,6,NC260,Ames 27140
2017,3,18,48,137,15,New_Lines,1,1,6,38-11,Ames 26604
2017,3,18,59,1168,15,New_Lines,1,2,6,NC266,Ames 28414
2017,3,18,53,1056,15,New_Lines,1,2,6,K148,Ames 27122
2017,3,17,45,1107,15,New_Lines,1,1,6,OC6,PI 553059
2017,3,18,57,1577,15,New_Lines,1,2,6,NC358,Ames 27175
2017,3,18,69,1620,15,New_Lines,1,4,6,CI28A Goodman-Buckler,Ames 31537
2017,3,17,59,1122,15,New_Lines,1,2,6,N217,PI 596356
2017,3,18,64,893,15,New_Lines,1,3,6,AD SA7,Ames 29007
2017,3,17,62,1156,15,New_Lines,1,3,6,MDF-13D,PI 600956
2017,3,18,55,1088,15,New_Lines,1,2,6,NC342,Ames 27167
2017,3,18,45,1492,15,New_Lines,1,1,6,CI 34,Ames 26127
2017,3,18,47,982,15,New_Lines,1,1,6,CI 187-2,Ames 26138
2017,3,18,66,999,15,New_Lines,1,3,6,AD SA10,Ames 29010
2017,3,18,58,1195,15,New_Lines,1,2,6,R4,Ames 27187
2017,3,17,54,938,15,New_Lines,1,2,6,N524,PI 594072
2017,3,17,48,832,16,New_Lines,1,1,6,NYLB31,PI 561695
2017,3,18,68,1804,16,New_Lines,1,3,6,NC44,Ames 30862
2017,3,17,56,1371,16,New_Lines,1,2,6,N529,PI 594076
2017,3,18,50,138,16,New_Lines,1,1,6,33-16,Ames 26771
2017,3,17,50,1,16,Check,0,1,6,B73,14SJMY:Breed:0001
2017,3,17,53,904,16,New_Lines,1,2,6,N513,PI 594062
2017,3,17,52,1441,16,New_Lines,1,1,6,N511,PI 594060
2017,3,18,73,1487,16,New_Lines,1,4,6,CI 49A,CIze 49
2017,3,18,56,1607,16,New_Lines,1,2,6,NC356,Ames 27174
2017,3,17,57,1343,16,New_Lines,1,2,6,N539,PI 594085
2017,3,17,46,1633,16,New_Lines,1,1,6,Mo16W,PI 558531
2017,3,18,71,1316,16,New_Lines,1,4,6,CI 27,CIze 27
2017,3,18,67,970,16,New_Lines,1,3,6,AD SA12,Ames 29012
2017,3,17,61,1155,16,New_Lines,1,3,6,LH51,PI 600955
2017,3,17,63,946,16,New_Lines,1,3,6,PHG35,PI 601008
2017,3,14,52,1245,16,New_Lines,1,1,5,Va36A,Ames 14116
2017,3,14,47,1358,16,New_Lines,1,1,5,SW 322,Ames 2329
2017,3,14,74,1153,16,New_Lines,1,4,5,CI 2,Ames 26115
2017,3,13,50,672,16,New_Lines,1,1,4,WXB14,Ames 26744
2017,3,14,79,1372,16,New_Lines,1,5,5,WX38-11,Ames 26743
2017,3,14,51,1457,16,New_Lines,1,1,5,89S4154,Ames 12822
2017,3,14,53,1040,16,New_Lines,1,2,5,VaW6,Ames 19000
2017,3,14,60,1252,16,New_Lines,1,2,5,Mo17TRf,Ames 19287
2017,3,13,48,1357,16,New_Lines,1,1,4,58615 B73 (Meth) Bc5S4,PI 648429
2017,3,13,47,1140,16,New_Lines,1,1,4,N552,PI 638550
2017,3,14,62,1147,16,New_Lines,1,3,5,CI90C,Ames 22440
2017,3,14,67,1259,16,New_Lines,1,3,5,I198,Ames 24590
2017,3,14,55,1,16,Check,0,2,5,B73,14SJMY:Breed:0001
2017,3,13,46,935,16,New_Lines,1,1,4,Tx714,PI 633840
2017,3,14,64,556,16,New_Lines,1,3,5,A622,Ames 23459
2017,3,14,83,1083,16,New_Lines,1,5,5,H27w,Ames 26779
2017,3,14,80,1374,16,New_Lines,1,5,5,WXK55,Ames 26751
2017,3,14,46,1272,16,New_Lines,1,1,5,LH1,PI 644101
2017,3,14,61,1145,16,New_Lines,1,3,5,Va22,Ames 19328
2017,3,13,45,1033,16,New_Lines,1,1,4,Tx114,PI 633839
2017,3,14,72,1180,16,New_Lines,1,4,5,Pa91HT3,Ames 25374
2017,3,14,63,1286,16,New_Lines,1,3,5,K55,Ames 22754
2017,3,14,77,877,16,New_Lines,1,5,5,CI 75,Ames 26134
2017,3,13,51,1557,16,New_Lines,1,1,4,Oh43 sh2,Ames 26766
2017,3,13,49,1686,16,New_Lines,1,1,4,Mo25W,Ames 20118
2017,3,14,66,948,16,New_Lines,1,3,5,IDS69,Ames 24576
2017,3,14,45,1539,16,New_Lines,1,1,5,T175,PI 638594
2017,3,14,65,1288,16,New_Lines,1,3,5,IDS28,Ames 24575
2017,3,14,68,949,16,New_Lines,1,3,5,MS132,Ames 24730
2017,3,14,59,941,16,New_Lines,1,2,5,C103,Ames 19284
2017,3,14,69,1076,16,New_Lines,1,4,5,MS204,Ames 24740
2017,3,14,58,1251,16,New_Lines,1,2,5,Va39,Ames 19012
2017,3,14,50,1360,16,New_Lines,1,1,5,GA212,Ames 10249
2017,3,14,82,1589,16,New_Lines,1,5,5,H23w,Ames 26777
2017,3,14,70,1,16,Check,0,4,5,B73,14SJMY:Breed:0001
2017,3,14,57,1277,16,New_Lines,1,2,5,Va24,Ames 19008
2017,3,14,49,967,16,New_Lines,1,1,5,Ye 4,Ames 2335
2017,3,14,54,834,16,New_Lines,1,2,5,Va16,Ames 19001
2017,3,14,78,1463,16,New_Lines,1,5,5,WX187-2,Ames 26741
2017,3,14,48,966,16,New_Lines,1,1,5,Yong 28,Ames 2333
2017,3,14,71,1046,16,New_Lines,1,4,5,Pa91HT1,Ames 25372
2017,3,14,73,1152,16,New_Lines,1,4,5,P8,Ames 26021
2017,3,14,56,1655,16,New_Lines,1,2,5,Va17,Ames 19002
2017,3,13,52,1604,16,New_Lines,1,1,4,NC314,Ames 27153
2017,3,14,75,876,16,New_Lines,1,4,5,CI 20,Ames 26120
2017,3,14,76,1154,16,New_Lines,1,4,5,CI 30,Ames 26124
2017,3,14,84,1054,16,New_Lines,1,5,5,H28w,Ames 26780
2017,3,14,81,1294,16,New_Lines,1,5,5,WXW22,Ames 26757
2017,2,12,40,323,16,New_Lines,1,5,4,W64A,PI 587152
2017,2,13,35,460,16,New_Lines,1,5,4,W374R2,NSL 30055
2017,2,12,5,651,16,New_Lines,1,1,4,AD 352,Ames 28980
2017,2,12,35,831,16,New_Lines,1,5,4,PHT69,PI 559949
2017,2,12,9,356,16,New_Lines,1,2,4,P39A,NSL 8583
2017,2,12,29,789,16,New_Lines,1,4,4,SD69,PI 538239
2017,2,12,38,619,16,New_Lines,1,5,4,Ia5125,PI 587135
2017,2,13,40,509,16,New_Lines,1,5,4,NO. 1197 INBRED,PI 303939
2017,2,12,27,281,16,New_Lines,1,4,4,W552,PI 520770
2017,2,12,33,1709,16,New_Lines,1,5,4,83IBI3,PI 555651
2017,2,13,38,372,16,New_Lines,1,5,4,NO. 1019 INBRED,PI 303926
2017,2,13,39,1234,16,New_Lines,1,5,4,NO. 1026 INBRED,PI 303927
2017,2,12,1,471,16,New_Lines,1,1,4,CH741-6,Ames 27020
2017,2,12,39,500,16,New_Lines,1,5,4,A682,PI 587143
2017,2,11,2,583,16,New_Lines,1,1,4,LH222,PI 559375
2017,2,12,14,899,16,New_Lines,1,2,4,R825,NSL 42805
2017,2,12,30,790,16,New_Lines,1,4,4,SD106,PI 538242
2017,2,12,11,584,16,New_Lines,1,2,4,R222A,NSL 29898
2017,2,13,36,557,16,New_Lines,1,5,4,W9,NSL 30065
2017,2,12,13,358,16,New_Lines,1,2,4,ND-B8,NSL 32727
2017,2,12,10,687,16,New_Lines,1,2,4,Oh56A,NSL 28967
2017,2,12,31,609,16,New_Lines,1,4,4,FBLA,PI 546482
2017,2,12,3,3,16,New_Lines,1,1,4,Il14H,Ames 27118
2017,2,12,16,403,16,New_Lines,1,2,4,NO. 1070 INBRED,PI 303933
2017,2,12,22,202,16,New_Lines,1,3,4,80-2,PI 369437
2017,2,12,37,198,16,New_Lines,1,5,4,CO109,PI 587125
2017,2,12,12,357,16,New_Lines,1,2,4,SD10,NSL 30835
2017,2,12,34,897,16,New_Lines,1,5,4,OQ403,PI 559920
2017,2,12,23,486,16,New_Lines,1,3,4,YING-55,PI 391665
2017,2,12,36,1333,16,New_Lines,1,5,4,PHVA9,PI 559953
2017,2,13,34,355,16,New_Lines,1,5,4,P51B,NSL 8582
2017,2,12,18,567,16,New_Lines,1,3,4,R-53-2 INBR.FR.YELPEARL,PI 340867
2017,2,12,19,599,17,New_Lines,1,3,4,676A-348-68(B),PI 358532
2017,2,12,2,646,17,New_Lines,1,1,4,CH753-4,Ames 27021
2017,2,11,1,392,17,New_Lines,1,1,4,OC9,PI 553062
2017,2,12,17,404,17,New_Lines,1,3,4,NY 121 (Neveh Yaar),PI 340812
2017,2,12,8,482,17,New_Lines,1,1,4,AD 11 DS,Ames 28990
2017,2,12,4,678,17,New_Lines,1,1,4,AD 147,Ames 28975
2017,2,12,32,420,17,New_Lines,1,4,4,N192,PI 550566
2017,2,12,6,652,17,New_Lines,1,1,4,AD 187-1,Ames 28982
2017,2,12,20,711,17,New_Lines,1,3,4,STRAIN T36(101T)-394-68,PI 358533
2017,2,12,15,591,17,New_Lines,1,2,4,NY 3 (Neveh Yaar),PI 200179
2017,2,12,7,481,17,New_Lines,1,1,4,AD 26 DS,Ames 28988
2017,2,12,25,299,17,New_Lines,1,4,4,BAI TOU SHUANG IN.(JI 095,PI 405711
2017,2,12,28,183,17,New_Lines,1,4,4,LH163,PI 538008
2017,2,12,21,1,17,Check,0,3,4,B73,14SJMY:Breed:0001
2017,2,12,26,519,17,New_Lines,1,4,4,M6411,PI 506411
2017,2,13,37,362,17,New_Lines,1,5,4,A71,NSL 42875
2017,3,19,51,1192,17,New_Lines,1,1,6,AusTRCF 305836,NSL 437910
2017,3,18,78,1003,17,New_Lines,1,5,6,R30,NSL 30868
2017,4,2,91,1108,17,New_Lines,1,1,1,OC7,PI 553060
2017,3,19,80,580,17,New_Lines,1,5,6,PHK93,PI 548800
2017,3,19,61,1445,17,New_Lines,1,3,6,AusTRCF 306345,NSL 438031
2017,3,19,69,1205,17,New_Lines,1,4,6,R-4524,PI 340837
2017,3,19,77,1517,17,New_Lines,1,5,6,Va4,PI 542955
2017,3,19,79,1002,17,New_Lines,1,5,6,6M502A,PI 546484
2017,3,19,56,1198,17,New_Lines,1,2,6,AusTRCF 306293,NSL 437979
2017,3,19,83,1134,17,New_Lines,1,5,6,B45,PI 550468
2017,3,19,67,809,17,New_Lines,1,3,6,T8445 INBRED,PI 267171
2017,3,19,81,888,17,New_Lines,1,5,6,PHR55,PI 548804
2017,3,18,79,1184,17,New_Lines,1,5,6,R061,NSL 30871
2017,3,19,70,1538,17,New_Lines,1,4,6,R-15 DENT STERILE,PI 340844
2017,3,19,72,882,17,New_Lines,1,4,6,WU-TAN-TZAO,PI 391680
2017,3,18,82,660,17,New_Lines,1,5,6,R103,NSL 30879
2017,3,19,59,992,17,New_Lines,1,2,6,AusTRCF 306321,NSL 438007
2017,3,19,49,1012,17,New_Lines,1,1,6,AusTRCF 305822,NSL 437896
2017,3,19,76,1247,17,New_Lines,1,4,6,NP87,PI 542716
2017,3,19,48,1406,17,New_Lines,1,1,6,AusTRCF 305802,NSL 437878
2017,3,18,81,1292,17,New_Lines,1,5,6,R76,NSL 30875
2017,3,19,53,1227,17,New_Lines,1,2,6,AusTRCF 306244,NSL 437939
2017,3,18,75,1425,17,New_Lines,1,4,6,R901,NSL 29282
2017,3,19,65,476,17,New_Lines,1,3,6,4F-403 JV 15,PI 198906
2017,3,18,83,1325,17,New_Lines,1,5,6,R904A,NSL 30906
2017,4,2,90,1552,17,New_Lines,1,1,1,H103,PI 550497
2017,3,19,62,1616,17,New_Lines,1,3,6,INBRED 378,PI 186182
2017,3,19,82,1101,17,New_Lines,1,5,6,B69,PI 550456
2017,3,18,84,1006,17,New_Lines,1,5,6,R909,NSL 30909
2017,3,19,52,1494,17,New_Lines,1,1,6,AusTRCF 306241,NSL 437936
2017,3,19,75,1001,17,New_Lines,1,4,6,Pa891,PI 531083
2017,3,18,77,972,17,New_Lines,1,5,6,R004,NSL 30866
2017,4,2,89,1,17,Check,0,1,1,B73,14SJMY:Breed:0001
2017,3,18,80,1,17,Check,0,5,6,B73,14SJMY:Breed:0001
2017,3,19,50,1014,17,New_Lines,1,1,6,AusTRCF 305834,NSL 437908
2017,3,19,45,1,17,Check,0,1,6,B73,14SJMY:Breed:0001
2017,3,19,60,701,17,New_Lines,1,2,6,AusTRCF 306323,NSL 438009
2017,3,19,57,1199,17,New_Lines,1,2,6,AusTRCF 306294,NSL 437980
2017,3,19,78,1461,17,New_Lines,1,5,6,Va6,PI 542957
2017,3,19,58,1609,17,New_Lines,1,2,6,AusTRCF 306295,NSL 437981
2017,3,19,84,1,17,Check,0,5,6,B73,14SJMY:Breed:0001
2017,3,19,46,1297,17,New_Lines,1,1,6,R921E,NSL 30912
2017,3,19,73,916,17,New_Lines,1,4,6,B90,PI 527699
2017,3,19,63,1502,17,New_Lines,1,3,6,INBRED 2-687,PI 186215
2017,3,19,66,592,17,New_Lines,1,3,6,NY 971 (Neveh Yaar),PI 200194
2017,3,19,54,1495,17,New_Lines,1,2,6,AusTRCF 306264,NSL 437952
2017,3,19,47,1629,17,New_Lines,1,1,6,Mo301ae,NSL 67786
2017,3,19,55,1337,17,New_Lines,1,2,6,AusTRCF 306287,NSL 437973
2017,4,4,100,1666,17,New_Lines,1,2,1,Mo24W,PI 587144
2017,4,4,90,915,17,New_Lines,1,1,1,NC264,PI 520774
2017,4,4,96,1524,17,New_Lines,1,1,1,T232,PI 550522
2017,4,3,105,1422,17,New_Lines,1,3,1,K47,NSL 22628
2017,4,3,114,1635,17,New_Lines,1,4,1,Mo314ae,NSL 67799
2017,4,4,111,1395,17,New_Lines,1,3,1,Va60,Ames 19017
2017,4,4,112,1151,17,New_Lines,1,3,1,H60,Ames 25559
2017,4,3,112,1522,17,New_Lines,1,3,1,Mo304ae,NSL 67789
2017,4,3,104,178,17,New_Lines,1,2,1,38-11 Goodman-Buckler,Ames 31535
2017,4,3,91,1582,17,New_Lines,1,1,1,I159,Ames 24589
2017,4,3,98,1563,17,New_Lines,1,2,1,A441-5,Ames 27064
2017,4,4,103,1568,17,New_Lines,1,2,1,LH60,PI 601404
2017,4,4,105,1349,17,New_Lines,1,3,1,WIL901,PI 601685
2017,4,4,110,1172,17,New_Lines,1,3,1,89S4145,Ames 12821
2017,4,4,113,1400,17,New_Lines,1,4,1,CI 540,Ames 26028
2017,4,4,102,913,17,New_Lines,1,2,1,OC13,PI 596500
2017,4,3,111,1521,17,New_Lines,1,3,1,L317,NSL 65873
2017,4,4,95,1523,17,New_Lines,1,1,1,T224,PI 550520
2017,4,4,104,1130,17,New_Lines,1,2,1,LH65,PI 601494
2017,4,4,109,730,17,New_Lines,1,3,1,89S4107,Ames 12816
2017,4,3,102,1201,17,New_Lines,1,2,1,Mo44,Ames 28939
2017,4,3,96,1591,17,New_Lines,1,1,1,H50,Ames 26788
2017,4,4,93,889,17,New_Lines,1,1,1,PHR58,PI 548805
2017,4,3,92,1779,17,New_Lines,1,1,1,CI 1,Ames 26114
2017,4,4,98,1361,17,New_Lines,1,2,1,Mo7,PI 558516
2017,4,3,115,1404,17,New_Lines,1,4,1,H117,NSL 197105
2017,4,3,100,1606,17,New_Lines,1,2,1,NC332,Ames 27162
2017,4,4,107,1648,17,New_Lines,1,3,1,TZEEI 3,PI 641253
2017,4,3,103,1479,17,New_Lines,1,2,1,AD Sg1501-4,Ames 29026
2017,4,3,93,1466,17,New_Lines,1,1,1,H10,Ames 26773
2017,4,4,92,216,17,New_Lines,1,1,1,PHJ65,PI 543840
2017,4,4,97,1035,18,New_Lines,1,2,1,H110,PI 550526
2017,4,4,89,1623,18,New_Lines,1,1,1,Honan no. 7,PI 459078
2017,4,4,106,1270,18,New_Lines,1,3,1,PHM57,PI 601779
2017,4,3,108,799,18,New_Lines,1,3,1,R101,NSL 30878
2017,4,3,110,1078,18,New_Lines,1,3,1,L 289,NSL 65872
2017,4,4,101,1668,18,New_Lines,1,2,1,R230,PI 592735
2017,4,3,113,1600,18,New_Lines,1,4,1,Mo305ae,NSL 67790
2017,4,3,99,1571,18,New_Lines,1,2,1,NC302,Ames 27147
2017,4,3,109,493,18,New_Lines,1,3,1,5120B,NSL 30905
2017,4,4,108,1038,18,New_Lines,1,3,1,Huobai,Ames 2339
2017,4,3,94,1694,18,New_Lines,1,1,1,H14,Ames 26774
2017,4,3,95,1407,18,New_Lines,1,1,1,H30w,Ames 26782
2017,4,3,107,898,18,New_Lines,1,3,1,R941,NSL 29287
2017,4,3,89,1253,18,New_Lines,1,1,1,H21W,Ames 20136
2017,4,4,114,878,18,New_Lines,1,4,1,WXL317,Ames 26754
2017,4,4,99,1,18,Check,0,2,1,B73,14SJMY:Breed:0001
2017,4,4,91,1518,18,New_Lines,1,1,1,Va33,PI 542959
2017,2,8,36,244,18,New_Lines,1,5,3,MS89,Ames 24722
2017,2,8,8,120,18,New_Lines,1,1,3,CM105,PI 587124
2017,4,6,110,1519,18,New_Lines,1,3,2,A,NSL 30861
2017,2,8,27,662,18,New_Lines,1,4,3,A357,Ames 23426
2017,2,8,29,366,18,New_Lines,1,4,3,A640,Ames 23477
2017,2,8,22,423,18,New_Lines,1,3,3,A201,Ames 23399
2017,2,8,7,225,18,New_Lines,1,1,3,ND260,PI 550573
2017,2,9,38,457,18,New_Lines,1,5,3,A310,Ames 23419
2017,2,8,26,458,18,New_Lines,1,4,3,A312,Ames 23420
2017,4,7,123,1313,18,New_Lines,1,5,2,A415-1-3 INBRED,PI 221773
2017,4,6,95,1474,18,New_Lines,1,1,2,CI 7 Goodman-Buckler,Ames 28367
2017,4,6,107,1595,18,New_Lines,1,3,2,CI 127,CIze 127
2017,4,7,127,1490,18,New_Lines,1,5,2,CI 28B,Ames 26122
2017,2,9,39,230,18,New_Lines,1,5,3,A322,Ames 23422
2017,2,9,32,240,18,New_Lines,1,4,3,C8 pseudo,Ames 22014
2017,2,9,34,344,18,New_Lines,1,5,3,W 6720-1,Ames 22062
2017,2,9,26,537,18,New_Lines,1,4,3,PHG47,PI 601318
2017,4,6,101,1381,18,New_Lines,1,2,2,Mo506W,Ames 28942
2017,2,8,9,231,18,New_Lines,1,2,3,W182BN,PI 587155
2017,2,8,34,132,18,New_Lines,1,5,3,MS24,Ames 24707
2017,4,6,102,1704,18,New_Lines,1,2,2,1497-2,Ames 29394
2017,2,8,18,248,18,New_Lines,1,3,3,Me 244 Wa,Ames 22042
2017,2,8,10,433,18,New_Lines,1,2,3,CR1HT,PI 601080
2017,2,9,33,107,18,New_Lines,1,5,3,W 6462,Ames 22060
2017,2,8,17,553,18,New_Lines,1,3,3,Ill 101Q,Ames 22033
2017,2,8,33,466,18,New_Lines,1,5,3,MS1,Ames 24704
2017,2,9,40,354,18,New_Lines,1,5,3,A340,Ames 23424
2017,4,7,125,973,18,New_Lines,1,5,2,H25W,Ames 20137
2017,4,6,119,1734,18,New_Lines,1,4,2,NC258,PI 531084
2017,4,6,92,1570,18,New_Lines,1,1,2,Ky21,Ames 27130
2017,2,9,29,303,18,New_Lines,1,4,3,PHN37,PI 601781
2017,2,8,5,923,18,New_Lines,1,1,3,ND301,PI 550491
2017,2,9,28,298,18,New_Lines,1,4,3,LH149,PI 601493
2017,2,8,37,245,18,New_Lines,1,5,3,MS92,Ames 24724
2017,2,8,14,304,18,New_Lines,1,2,3,A662,PI 607522
2017,2,8,39,349,18,New_Lines,1,5,3,CM155,Ames 27034
2017,4,7,126,1688,18,New_Lines,1,5,2,Tx817w,Ames 22766
2017,4,5,93,1411,18,New_Lines,1,1,2,AusTRCF 306301,NSL 437987
2017,4,6,122,1526,18,New_Lines,1,5,2,Mo10,PI 558517
2017,4,6,103,1588,18,New_Lines,1,2,2,CML 336,Ames 30856
2017,4,6,100,1802,18,New_Lines,1,2,2,Mo38,Ames 28936
2017,2,8,35,341,18,New_Lines,1,5,3,MS24A,Ames 24708
2017,2,8,32,157,18,New_Lines,1,4,3,A677,Ames 23501
2017,2,9,27,233,18,New_Lines,1,4,3,807,PI 601430
2017,2,8,6,421,18,New_Lines,1,1,3,N193,PI 550567
2017,2,9,36,346,18,New_Lines,1,5,3,W 6728,Ames 22064
2017,2,8,24,115,18,New_Lines,1,3,3,A251,Ames 23406
2017,2,8,12,331,18,New_Lines,1,2,3,L 127,PI 601726
2017,4,6,94,1761,18,New_Lines,1,1,2,NC344,Ames 27168
2017,4,6,98,1614,18,New_Lines,1,2,2,Mo30W,Ames 28930
2017,4,6,118,1241,18,New_Lines,1,4,2,NC252,PI 511309
2017,2,8,30,125,18,New_Lines,1,4,3,A655,Ames 23487
2017,4,6,89,1185,18,New_Lines,1,1,2,CI 91C,Ames 26137
2017,2,9,31,656,18,New_Lines,1,4,3,C5 Ark 1956,Ames 22011
2017,4,6,124,1561,18,New_Lines,1,5,2,AR204,PI 561516
2017,4,6,111,1430,18,New_Lines,1,3,2,R917A,NSL 30911
2017,4,6,125,1469,18,New_Lines,1,5,2,AR266,PI 561529
2017,2,8,20,312,18,New_Lines,1,3,3,W 3647,Ames 22053
2017,4,7,128,1554,18,New_Lines,1,5,2,CI 28C,Ames 26123
2017,4,5,89,1304,18,New_Lines,1,1,2,AusTRCF 306245,NSL 437940
2017,4,5,90,1608,18,New_Lines,1,1,2,AusTRCF 306274,NSL 437960
2017,4,6,115,495,18,New_Lines,1,4,2,4F-182 BS 11,PI 198889
2017,4,5,91,1306,18,New_Lines,1,1,2,AusTRCF 306280,NSL 437966
2017,2,8,16,416,18,New_Lines,1,2,3,C90,Ames 22024
2017,2,8,38,275,18,New_Lines,1,5,3,MS141,Ames 24732
2017,4,6,105,1593,18,New_Lines,1,3,2,CI90A,CIze 90
2017,2,8,11,435,18,New_Lines,1,2,3,LH85,PI 601405
2017,4,7,122,1402,18,New_Lines,1,5,2,CI 19,Ames 26119
2017,2,8,13,128,18,New_Lines,1,2,3,A661,PI 607521
2017,4,6,93,1605,18,New_Lines,1,1,2,NC320,Ames 27156
2017,2,9,35,345,18,New_Lines,1,5,3,W 6720-2,Ames 22063
2017,2,8,25,228,18,New_Lines,1,4,3,A260,Ames 23408
2017,4,6,123,1558,18,New_Lines,1,5,2,Mo3,PI 558522
2017,4,6,127,1749,18,New_Lines,1,5,2,Hi29,PI 593011
2017,4,6,108,1391,18,New_Lines,1,3,2,245,NSL 8579
2017,2,9,37,114,18,New_Lines,1,5,3,A223,Ames 23404
2017,4,6,96,1770,18,New_Lines,1,1,2,Mo28W,Ames 28928
2017,2,8,31,46,18,New_Lines,1,4,3,A673,Ames 23497
2017,4,6,90,1556,19,New_Lines,1,1,2,WXK41,Ames 26749
2017,4,6,104,1390,19,New_Lines,1,2,2,CI 85B,CIze 85
2017,4,6,99,1380,19,New_Lines,1,2,2,Mo36,Ames 28934
2017,4,6,91,1598,19,New_Lines,1,1,2,K64,Ames 27121
2017,4,6,109,585,19,New_Lines,1,3,2,B41,NSL 30046
2017,4,6,112,978,19,New_Lines,1,3,2,B7,NSL 65863
2017,4,6,117,1536,19,New_Lines,1,4,2,B96,PI 270297
2017,4,6,97,1613,19,New_Lines,1,2,2,Mo29W,Ames 28929
2017,2,8,40,250,19,New_Lines,1,5,3,CO120,Ames 27040
2017,4,6,120,1433,19,New_Lines,1,4,2,B49,PI 550443
2017,2,8,15,442,19,New_Lines,1,2,3,P737M20,PI 644102
2017,4,6,114,1528,19,New_Lines,1,4,2,AusTRCF 306319,NSL 438005
2017,4,7,124,1680,19,New_Lines,1,5,2,GE335,Ames 10261
2017,4,6,121,1706,19,New_Lines,1,5,2,T115,PI 550517
2017,4,6,128,937,19,New_Lines,1,5,2,N519,PI 594068
2017,2,8,28,360,19,New_Lines,1,4,3,A548,Ames 23449
2017,4,6,106,1594,19,New_Lines,1,3,2,CI 91B,CIze 91
